id,ElementProperty|MagpieData mean MendeleevNumber,GlobalSymmetryFeatures|spacegroup_num,ValenceOrbital|avg f valence electrons,ElementProperty|MagpieData maximum MendeleevNumber,LatticeConstants|a,ElementProperty|MagpieData range NsValence,ElementProperty|MagpieData maximum NdValence,AtomicOrbitals|gap_AO,YangSolidSolution|Yang delta,ElementProperty|MagpieData mode NUnfilled,LatticeConstants|c,ElementProperty|MagpieData maximum NUnfilled,ValenceOrbital|frac s valence electrons,AtomicOrbitals|LUMO_element,ElementProperty|MagpieData range NUnfilled,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData avg_dev AtomicWeight,ValenceOrbital|avg d valence electrons,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData mean CovalentRadius,ElementProperty|MagpieData range Electronegativity,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData minimum Electronegativity,hull_distance
56489170,63.2,187,8.4,76,3.186805202404,0,10,0.0,0.264913467479686,5,7.94678771911572,7,0.140845070422535,73,2,1.74,85.4153696,3.2,2.04,5.8,130.6,0.54,28,27,1.5,
13480652,61.8,187,5.6,72,3.1198928325903,0,10,0.0,0.224167492537235,5,7.48824150748551,7,0.178571428571429,73,7,1.746,72.9346624,3.2,2.04,4.8,126.0,0.54,24,19,1.5,
93507642,66.8,187,0.0,84,3.11185305871488,0,10,0.0,0.1909393200764,5,6.84141052895186,5,0.285714285714286,43,2,2.012,38.158176,4.0,2.18,4.6,116.2,0.28,31,15,1.9,
32875906,66.2,187,2.8,81,3.15833156201074,0,10,0.0,0.263665594855305,5,7.49368158534787,5,0.208333333333333,43,1,2.042,59.32272,4.0,2.33,4.8,121.6,0.43,28,28,1.9,
75684932,66.6,187,0.0,83,3.088290888724,0,5,0.0,0.198506822748453,5,6.51719048829705,5,0.4,43,2,2.014,38.62467808,2.0,2.19,4.6,113.8,0.29,30,7,1.9,
62941037,67.6,187,0.0,88,3.17122339225411,0,5,0.0085859999999999,0.197513870931583,5,6.40355168229878,5,0.384615384615385,16,3,2.092,38.45008,2.0,2.58,4.4,113.4,0.68,35,7,1.9,
23705914,65.8,187,0.0,79,3.06684220543351,0,10,0.0,0.191113474478257,5,6.92914317293367,5,0.294117647058823,43,1,1.978,37.79312,4.0,2.04,4.8,116.4,0.14,26,14,1.9,
15860437,66.0,187,0.0,80,3.12607719978517,0,10,0.0,0.228085323342676,5,7.28709805718335,5,0.294117647058823,43,1,1.968,45.16432,4.0,2.04,4.8,120.2,0.14,27,14,1.9,
30694825,60.6,187,0.0,73,3.01872553100713,0,2,0.0,0.218749796067152,5,7.68397427785496,8,0.588235294117647,22,3,1.754,15.199593824,0.8,2.04,6.2,121.8,0.5,30,4,1.54,
10392748,62.8,187,0.0,84,3.1008195075363,0,10,0.0,0.209995949191285,5,6.99718621946688,8,0.344827586206897,22,5,1.868,22.115616,2.8,2.18,5.8,121.4,0.64,41,15,1.54,
43860715,62.2,187,2.8,81,3.15565844201571,0,10,0.0,0.266295389153379,5,7.83232019379907,8,0.238095238095238,22,4,1.898,56.91552,2.8,2.33,6.0,126.8,0.79,38,28,1.54,
59481307,62.6,187,0.0,83,3.12628804660973,0,2,0.0,0.219777902585687,5,6.56769022034471,8,0.526315789473684,22,5,1.87,15.08396192,0.8,2.19,5.8,119.0,0.65,40,5,1.54,
43790281,63.6,187,0.0,88,3.11429859457047,0,2,0.0,0.218667330678684,5,6.50070104161928,8,0.5,22,6,1.948,15.25856,0.8,2.58,5.6,118.6,1.04,45,6,1.54,
76415208,60.0,187,0.0,72,3.04626798413026,0,10,0.0,0.238398392326702,5,8.10578622197505,8,0.384615384615385,22,8,1.77,28.11392,2.8,2.04,5.2,126.4,0.5,29,12,1.54,
97408251,60.8,187,0.0,74,3.02615597922597,0,10,0.0,0.213107641729921,5,7.56380487472555,8,0.37037037037037,22,3,1.794,21.28384,2.8,2.04,6.2,122.0,0.5,31,13,1.54,
19743065,61.8,187,0.0,79,3.04092181563242,0,10,0.0,0.210390650027185,5,7.34650308249571,8,0.357142857142857,22,4,1.834,21.75056,2.8,2.04,6.0,121.6,0.5,36,14,1.54,
82354971,61.0,187,0.0,75,3.08285492825236,0,10,0.0,0.235519909704064,5,7.93118145438688,8,0.37037037037037,22,3,1.788,28.49904,2.8,2.04,6.2,126.0,0.5,32,13,1.54,
21064358,61.6,187,0.0,78,3.00862846634012,0,2,0.0,0.212563245345417,5,7.25555103196154,8,0.555555555555556,22,4,1.812,15.02296,0.8,2.04,6.0,119.8,0.5,35,4,1.54,
34189275,62.0,187,0.0,80,3.11279818925237,0,10,0.0,0.235519909704064,5,7.72367308796639,8,0.357142857142857,22,4,1.824,29.12176,2.8,2.04,6.0,125.4,0.5,37,14,1.54,
71248596,61.2,187,2.8,76,3.10795412479427,0,10,0.0,0.262753528539836,5,7.92528553502723,8,0.24390243902439,22,3,1.756,56.014176,2.8,2.04,6.2,126.6,0.5,33,27,1.54,
92057831,59.8,187,0.0,72,3.00888892786411,0,10,0.0,0.217817456702727,5,7.71996896279855,8,0.384615384615385,22,8,1.762,20.58896,2.8,2.04,5.2,122.0,0.5,29,12,1.54,
56920873,64.0,187,2.8,76,3.12049637477071,1,10,0.0,0.260995184744858,5,7.7593145709496,6,0.177777777777778,42,1,2.004,58.219248,4.0,2.16,5.4,124.2,0.54,26,27,1.62,
39720486,67.6,187,2.8,76,3.21744176441217,1,10,0.0,0.258645214868096,3,7.34193058821913,5,0.156862745098039,45,2,2.052,60.441808,5.2,2.28,4.2,119.4,0.66,17,27,1.62,
27845619,66.4,187,2.8,76,3.14594868573577,1,10,0.0,0.25904940591323,4,7.41495288186038,5,0.163265306122449,44,1,2.02,59.854448,4.8,2.2,4.6,121.0,0.58,20,27,1.62,
23074169,64.4,187,8.4,76,3.10190958238324,0,10,0.0,0.259334182314429,5,7.87119836371277,6,0.136986301369863,74,1,2.084,86.340848,3.6,2.36,5.4,127.4,0.74,25,27,1.62,
97183264,67.2,187,2.8,76,3.085647970125,0,10,0.0,0.259094811964668,3,6.82336008540627,5,0.196078431372549,27,2,1.892,54.2435848,4.8,2.04,4.2,113.0,0.42,18,27,1.62,
42368795,63.6,187,2.8,76,3.0469836187822,1,10,0.0,0.258469753691621,5,7.28163420359967,6,0.177777777777778,5,1,1.804,55.35352,4.0,2.04,5.4,118.2,0.42,27,27,1.62,
42936180,66.0,187,2.8,76,3.04280964347778,0,10,0.0,0.259094811964668,4,6.96709262893813,5,0.204081632653061,81,1,1.872,54.737696,4.4,2.04,4.6,115.4,0.42,21,27,1.62,
37068241,68.4,187,2.8,76,3.0850347551471,0,10,0.0,0.258843582110896,2,7.48730306424294,5,0.188679245283019,28,3,1.904,54.281952,5.2,2.04,3.8,112.2,0.42,15,27,1.62,
50619347,65.2,187,2.8,76,3.10980447927148,0,10,0.0,0.259672410290298,5,7.57310117562381,5,0.212765957446809,43,0,1.9,58.872048,4.0,2.04,5.0,121.4,0.42,23,27,1.62,
65349018,62.4,187,2.8,76,3.07863412515656,0,10,0.0,0.25904940591323,5,7.44552277111452,7,0.232558139534884,23,2,1.792,55.522256,3.2,2.04,5.8,123.8,0.42,30,27,1.62,
94185602,64.0,187,0.0,84,3.07256301057253,0,10,0.0,0.184561293402918,5,6.45622175822443,7,0.32258064516129,23,4,1.904,23.099456,3.2,2.18,5.4,118.6,0.55,38,15,1.63,
31254760,63.4,187,2.8,81,3.12368242134349,0,10,0.0,0.263192564548187,5,7.37447963374933,7,0.227272727272727,23,3,1.934,56.4236,3.2,2.33,5.6,124.0,0.7,35,28,1.63,
65790324,63.8,187,0.0,83,3.0412429677755,0,3,0.0,0.191249486918778,5,6.20746936313726,7,0.476190476190476,23,4,1.906,16.06780192,1.2,2.19,5.4,116.2,0.56,37,5,1.63,
37049621,64.8,187,0.0,88,3.05518383743717,0,3,0.0,0.190303673560119,5,6.16044983474719,7,0.454545454545454,23,5,1.984,16.2424,1.2,2.58,5.2,115.8,0.95,42,6,1.63,
56140738,61.2,187,0.0,72,3.02119059392525,0,10,0.0,0.229617304492512,5,7.51850482373485,7,0.357142857142857,23,7,1.806,29.09776,3.2,2.04,4.8,123.6,0.41,26,12,1.63,
50836291,62.0,187,0.0,74,2.97521936034979,0,10,0.0,0.194942090256101,5,7.04363778012073,7,0.344827586206897,23,2,1.83,22.26768,3.2,2.04,5.8,119.2,0.41,28,13,1.63,
79324150,63.0,187,0.0,79,3.01341474003694,0,10,0.0,0.184648700679445,5,6.76357958789966,7,0.333333333333333,23,3,1.87,22.7344,3.2,2.04,5.6,118.8,0.41,33,14,1.63,
20419573,62.2,187,0.0,75,3.04207507672834,0,10,0.0,0.225986928334126,5,7.44867758860572,7,0.344827586206897,23,2,1.824,29.48288,3.2,2.04,5.8,123.2,0.41,29,13,1.63,
62157849,62.8,187,0.0,78,2.99356528668852,0,3,0.0,0.185701388442046,5,6.57729674005622,7,0.5,23,3,1.848,16.49872,1.2,2.04,5.6,117.0,0.41,32,5,1.63,
43065218,63.2,187,0.0,80,3.08290889377329,0,10,0.0,0.225986928334126,5,7.2077064180283,7,0.333333333333333,23,3,1.86,30.1056,3.2,2.04,5.6,122.6,0.41,34,14,1.63,
61792438,61.0,187,0.0,72,2.97464373058425,0,10,0.0,0.202199855056514,5,7.08810688618551,7,0.357142857142857,23,7,1.798,21.5728,3.2,2.04,4.8,119.2,0.41,26,12,1.63,
75149062,48.2,187,0.0,73,3.32817286324784,0,1,0.0,0.302273053096464,5,8.91614571343531,9,0.666666666666667,5,4,1.626,34.898241824,0.4,2.04,6.6,133.8,0.82,61,3,1.22,
52634817,50.4,187,0.0,84,3.38847617122789,0,10,0.0,0.318672975713327,5,8.21044391641102,9,0.37037037037037,5,6,1.74,35.248048,2.4,2.18,6.2,133.4,0.96,72,15,1.22,
64021875,49.8,187,2.8,81,3.40482499435775,0,10,0.005228,0.309338157101142,5,9.11861986486703,9,0.25,5,5,1.77,56.412592,2.4,2.33,6.4,138.8,1.11,69,28,1.22,
43780952,50.2,187,0.0,83,3.48905633835891,0,1,0.0,0.3349241144117,5,7.59354288735737,9,0.588235294117647,5,6,1.742,34.25948608,0.4,2.19,6.2,131.0,0.97,71,5,1.22,
84135296,51.2,187,0.0,88,3.47386798060568,0,1,0.0,0.333483220730307,5,7.47304895251184,9,0.555555555555556,5,7,1.82,34.084888,0.4,2.58,6.0,130.6,1.36,76,6,1.22,
32450971,47.6,187,0.0,72,3.3222598918753,0,10,0.0,0.302228149649038,5,9.36232694010319,9,0.416666666666667,5,9,1.642,41.246352,2.4,2.04,5.6,138.4,0.82,60,12,1.22,
58642793,48.4,187,0.0,74,3.35031470695204,0,10,0.0,0.304617729274255,5,8.654929186538,9,0.4,5,4,1.666,34.416272,2.4,2.04,6.6,134.0,0.82,62,13,1.22,
43206985,49.4,187,0.0,79,3.35690193480352,0,10,0.013279,0.319731337741697,5,8.51254337602267,9,0.384615384615385,5,5,1.706,34.882992,2.4,2.04,6.4,133.6,0.82,67,14,1.22,
36509124,48.6,187,0.0,75,3.36104890083869,0,10,0.0,0.301851901522851,5,9.23269329665104,9,0.4,5,4,1.66,41.631472,2.4,2.04,6.6,138.0,0.82,63,13,1.22,
81294637,49.2,187,0.0,78,3.34396017969954,0,1,0.014124,0.32428517299299,5,8.39722148252261,9,0.625,5,5,1.684,34.721608,0.4,2.04,6.4,131.8,0.82,66,4,1.22,
98526013,49.6,187,0.0,80,3.38086436971614,0,10,0.0078469999999999,0.301851901522851,5,9.01940095624483,9,0.384615384615385,5,5,1.696,42.254192,2.4,2.04,6.4,137.4,0.82,68,14,1.22,
50942871,48.8,187,2.8,76,3.37434944814288,0,10,0.0,0.30816399964714,5,9.23449681000633,9,0.256410256410256,5,4,1.628,55.96192,2.4,2.04,6.6,138.6,0.82,64,27,1.22,
96138204,47.4,187,0.0,72,3.32716108973887,0,10,0.0,0.30251785287486,5,8.75376974338552,9,0.416666666666667,5,9,1.634,33.721392,2.4,2.04,5.6,134.0,0.82,60,12,1.22,
83265941,62.6,187,0.0,72,3.06246299786788,1,10,0.0,0.211706612085769,5,7.23379615353313,6,0.266666666666667,42,6,2.01,35.97872,4.0,2.16,4.4,119.6,0.51,22,12,1.65,
67905128,66.2,187,0.0,72,3.11264392221089,1,10,0.068101,0.198687728150178,3,6.89597335362799,5,0.222222222222222,45,5,2.058,38.20128,5.2,2.28,3.2,114.8,0.63,13,12,1.65,
56893071,65.0,187,0.0,72,3.03442911652675,1,10,0.0,0.202199855056514,4,7.07632355357953,5,0.235294117647059,44,5,2.026,37.61392,4.8,2.2,3.6,116.4,0.55,16,12,1.65,
83197206,63.0,187,5.6,72,3.05565254910324,0,10,0.0,0.204023067472066,5,7.2801257272414,6,0.172413793103448,74,6,2.09,74.32288,3.6,2.36,4.4,122.8,0.71,21,20,1.65,
81693024,65.8,187,0.0,72,2.95458980103477,0,10,0.018228,0.188094099929128,3,6.4852479848981,5,0.277777777777778,27,5,1.898,24.1301424,4.8,2.04,3.2,108.4,0.39,14,12,1.65,
70843926,62.2,187,0.0,72,2.9257433467939,1,10,0.0,0.195372290231044,5,6.87021256742804,6,0.266666666666667,5,6,1.81,21.910272,4.0,2.04,4.4,113.6,0.39,23,12,1.65,
16375284,64.6,187,0.0,72,2.92540161396332,0,10,0.072324,0.188094099929128,4,6.59417008930225,5,0.294117647058823,30,5,1.878,23.14192,4.4,2.04,3.6,110.8,0.39,17,12,1.65,
70251698,67.0,187,0.0,72,3.06032802941617,0,10,0.0,0.189422220511447,2,6.19167587579433,5,0.263157894736842,28,5,1.91,24.053408,5.2,2.04,2.8,107.6,0.39,11,12,1.65,
24501987,63.8,187,0.0,72,3.00012633275589,0,10,0.0,0.205887700005735,5,7.21311270336537,5,0.3125,43,5,1.906,36.63152,4.0,2.04,4.0,116.8,0.39,19,12,1.65,
35842190,61.0,187,0.0,73,3.19217785870218,0,2,0.0,0.253730382469685,5,8.24361577126895,8,0.588235294117647,40,3,1.67,36.010953824,0.8,2.04,6.2,127.8,0.71,29,4,1.33,
81439706,63.2,187,0.0,84,3.27165995793051,0,10,0.0,0.259209876971558,5,7.51144018408758,8,0.344827586206897,40,5,1.784,35.989856,2.8,2.18,5.8,127.4,0.85,40,15,1.33,
72150386,62.6,187,2.8,81,3.28052679046667,0,10,0.0,0.280519703259021,5,8.42510548458202,8,0.238095238095238,40,4,1.814,57.1544,2.8,2.33,6.0,132.8,1.0,37,28,1.33,
87932541,63.0,187,0.0,83,3.31296733376454,0,2,0.0,0.272831172793036,5,7.06075378891261,8,0.526315789473684,40,5,1.786,35.37219808,0.8,2.19,5.8,125.0,0.86,39,5,1.33,
80163975,64.0,187,0.0,88,3.27892773813253,0,2,0.0,0.271520914645437,5,7.05942410166165,8,0.5,40,6,1.864,35.1976,0.8,2.58,5.6,124.6,1.25,44,6,1.33,
65483790,60.4,187,0.0,72,3.20750565958183,0,10,0.0,0.262954625331178,5,8.60403232320667,8,0.384615384615385,40,8,1.686,41.98816,2.8,2.04,5.2,132.4,0.71,28,12,1.33,
57129046,61.2,187,0.0,74,3.20012397976772,0,10,0.0,0.252497249948616,5,8.12305924031771,8,0.37037037037037,40,3,1.71,35.15808,2.8,2.04,6.2,128.0,0.71,30,13,1.33,
64213980,62.2,187,0.0,79,3.20662322829403,0,10,0.0,0.259993958960147,5,7.88461188975136,8,0.357142857142857,40,4,1.75,35.6248,2.8,2.04,6.0,127.6,0.71,35,14,1.33,
12086359,61.4,187,0.0,75,3.23982530253825,0,10,0.0,0.261365561965106,5,8.49971916359871,8,0.37037037037037,40,3,1.704,42.37328,2.8,2.04,6.2,132.0,0.71,31,13,1.33,
45726190,62.0,187,0.0,78,3.18537701864587,0,2,0.0,0.263570544455797,5,7.80379077019914,8,0.555555555555556,40,4,1.728,35.83432,0.8,2.04,6.0,125.8,0.71,34,4,1.33,
65374182,62.4,187,0.0,80,3.25419042259983,0,10,0.0,0.261365561965106,5,8.31292819257919,8,0.357142857142857,40,4,1.74,42.996,2.8,2.04,6.0,131.4,0.71,36,14,1.33,
63975401,61.6,187,2.8,76,3.25392531065028,0,10,0.0,0.278121511168405,5,8.49931910151546,8,0.24390243902439,40,3,1.672,56.703728,2.8,2.04,6.2,132.6,0.71,32,27,1.33,
46879352,60.2,187,0.0,72,3.17822288300426,0,10,0.0,0.253441304432607,5,8.24871529728577,8,0.384615384615385,40,8,1.678,34.4632,2.8,2.04,5.2,128.0,0.71,28,12,1.33,
